algorithm,model,baseline_strategy,metric,source_file,source_row,baseline_repetition,k,llm_metric,baseline_metric,delta,graph_source,pair_name,decoding_algorithm
algo3,mistralai/Ministral-3-8B-Instruct-2512,random-k,recall,runs/algo3/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_6/babs_johnson/subgraph_2_to_subgraph_3/101/rep_04/raw_row.json,654,4.0,0,0.0,0.0,0.0,babs_johnson,subgraph_2_to_subgraph_3,beam
algo3,mistralai/Ministral-3-8B-Instruct-2512,wordnet-ontology-match,recall,runs/algo3/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_6/babs_johnson/subgraph_2_to_subgraph_3/101/rep_04/raw_row.json,654,,0,0.0,0.0,0.0,babs_johnson,subgraph_2_to_subgraph_3,beam
algo3,mistralai/Ministral-3-8B-Instruct-2512,random-k,recall,runs/algo3/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_6/clarice_starling/subgraph_2_to_subgraph_3/101/rep_04/raw_row.json,655,0.0,0,0.0,0.0,0.0,clarice_starling,subgraph_2_to_subgraph_3,beam
algo3,mistralai/Ministral-3-8B-Instruct-2512,random-k,recall,runs/algo3/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_6/clarice_starling/subgraph_2_to_subgraph_3/101/rep_04/raw_row.json,655,1.0,0,0.0,0.0,0.0,clarice_starling,subgraph_2_to_subgraph_3,beam
algo3,mistralai/Ministral-3-8B-Instruct-2512,random-k,recall,runs/algo3/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_6/clarice_starling/subgraph_2_to_subgraph_3/101/rep_04/raw_row.json,655,2.0,0,0.0,0.0,0.0,clarice_starling,subgraph_2_to_subgraph_3,beam
algo3,mistralai/Ministral-3-8B-Instruct-2512,random-k,recall,runs/algo3/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_6/clarice_starling/subgraph_2_to_subgraph_3/101/rep_04/raw_row.json,655,3.0,0,0.0,0.0,0.0,clarice_starling,subgraph_2_to_subgraph_3,beam
algo3,mistralai/Ministral-3-8B-Instruct-2512,random-k,recall,runs/algo3/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_6/clarice_starling/subgraph_2_to_subgraph_3/101/rep_04/raw_row.json,655,4.0,0,0.0,0.0,0.0,clarice_starling,subgraph_2_to_subgraph_3,beam
algo3,mistralai/Ministral-3-8B-Instruct-2512,wordnet-ontology-match,recall,runs/algo3/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_6/clarice_starling/subgraph_2_to_subgraph_3/101/rep_04/raw_row.json,655,,0,0.0,0.0,0.0,clarice_starling,subgraph_2_to_subgraph_3,beam
algo3,mistralai/Ministral-3-8B-Instruct-2512,random-k,recall,runs/algo3/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_6/philip_marlowe/subgraph_2_to_subgraph_3/101/rep_04/raw_row.json,656,0.0,77,1.0,1.0,0.0,philip_marlowe,subgraph_2_to_subgraph_3,beam
algo3,mistralai/Ministral-3-8B-Instruct-2512,random-k,recall,runs/algo3/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_6/philip_marlowe/subgraph_2_to_subgraph_3/101/rep_04/raw_row.json,656,1.0,77,1.0,1.0,0.0,philip_marlowe,subgraph_2_to_subgraph_3,beam
algo3,mistralai/Ministral-3-8B-Instruct-2512,random-k,recall,runs/algo3/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_6/philip_marlowe/subgraph_2_to_subgraph_3/101/rep_04/raw_row.json,656,2.0,77,1.0,1.0,0.0,philip_marlowe,subgraph_2_to_subgraph_3,beam
algo3,mistralai/Ministral-3-8B-Instruct-2512,random-k,recall,runs/algo3/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_6/philip_marlowe/subgraph_2_to_subgraph_3/101/rep_04/raw_row.json,656,3.0,77,1.0,1.0,0.0,philip_marlowe,subgraph_2_to_subgraph_3,beam
algo3,mistralai/Ministral-3-8B-Instruct-2512,random-k,recall,runs/algo3/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_6/philip_marlowe/subgraph_2_to_subgraph_3/101/rep_04/raw_row.json,656,4.0,77,1.0,1.0,0.0,philip_marlowe,subgraph_2_to_subgraph_3,beam
algo3,mistralai/Ministral-3-8B-Instruct-2512,wordnet-ontology-match,recall,runs/algo3/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_6/philip_marlowe/subgraph_2_to_subgraph_3/101/rep_04/raw_row.json,656,,77,1.0,1.0,0.0,philip_marlowe,subgraph_2_to_subgraph_3,beam
algo3,Qwen/Qwen3.5-9B,random-k,recall,runs/algo3/Qwen__Qwen3.5-9B/beam_num_beams_6/babs_johnson/subgraph_2_to_subgraph_3/101/rep_04/raw_row.json,657,0.0,0,0.0,0.0,0.0,babs_johnson,subgraph_2_to_subgraph_3,beam
algo3,Qwen/Qwen3.5-9B,random-k,recall,runs/algo3/Qwen__Qwen3.5-9B/beam_num_beams_6/babs_johnson/subgraph_2_to_subgraph_3/101/rep_04/raw_row.json,657,1.0,0,0.0,0.0,0.0,babs_johnson,subgraph_2_to_subgraph_3,beam
algo3,Qwen/Qwen3.5-9B,random-k,recall,runs/algo3/Qwen__Qwen3.5-9B/beam_num_beams_6/babs_johnson/subgraph_2_to_subgraph_3/101/rep_04/raw_row.json,657,2.0,0,0.0,0.0,0.0,babs_johnson,subgraph_2_to_subgraph_3,beam
algo3,Qwen/Qwen3.5-9B,random-k,recall,runs/algo3/Qwen__Qwen3.5-9B/beam_num_beams_6/babs_johnson/subgraph_2_to_subgraph_3/101/rep_04/raw_row.json,657,3.0,0,0.0,0.0,0.0,babs_johnson,subgraph_2_to_subgraph_3,beam
algo3,Qwen/Qwen3.5-9B,random-k,recall,runs/algo3/Qwen__Qwen3.5-9B/beam_num_beams_6/babs_johnson/subgraph_2_to_subgraph_3/101/rep_04/raw_row.json,657,4.0,0,0.0,0.0,0.0,babs_johnson,subgraph_2_to_subgraph_3,beam
algo3,Qwen/Qwen3.5-9B,wordnet-ontology-match,recall,runs/algo3/Qwen__Qwen3.5-9B/beam_num_beams_6/babs_johnson/subgraph_2_to_subgraph_3/101/rep_04/raw_row.json,657,,0,0.0,0.0,0.0,babs_johnson,subgraph_2_to_subgraph_3,beam
algo3,Qwen/Qwen3.5-9B,random-k,recall,runs/algo3/Qwen__Qwen3.5-9B/beam_num_beams_6/clarice_starling/subgraph_2_to_subgraph_3/101/rep_04/raw_row.json,658,0.0,0,0.0,0.0,0.0,clarice_starling,subgraph_2_to_subgraph_3,beam
algo3,Qwen/Qwen3.5-9B,random-k,recall,runs/algo3/Qwen__Qwen3.5-9B/beam_num_beams_6/clarice_starling/subgraph_2_to_subgraph_3/101/rep_04/raw_row.json,658,1.0,0,0.0,0.0,0.0,clarice_starling,subgraph_2_to_subgraph_3,beam
algo3,Qwen/Qwen3.5-9B,random-k,recall,runs/algo3/Qwen__Qwen3.5-9B/beam_num_beams_6/clarice_starling/subgraph_2_to_subgraph_3/101/rep_04/raw_row.json,658,2.0,0,0.0,0.0,0.0,clarice_starling,subgraph_2_to_subgraph_3,beam
algo3,Qwen/Qwen3.5-9B,random-k,recall,runs/algo3/Qwen__Qwen3.5-9B/beam_num_beams_6/clarice_starling/subgraph_2_to_subgraph_3/101/rep_04/raw_row.json,658,3.0,0,0.0,0.0,0.0,clarice_starling,subgraph_2_to_subgraph_3,beam
algo3,Qwen/Qwen3.5-9B,random-k,recall,runs/algo3/Qwen__Qwen3.5-9B/beam_num_beams_6/clarice_starling/subgraph_2_to_subgraph_3/101/rep_04/raw_row.json,658,4.0,0,0.0,0.0,0.0,clarice_starling,subgraph_2_to_subgraph_3,beam
algo3,Qwen/Qwen3.5-9B,wordnet-ontology-match,recall,runs/algo3/Qwen__Qwen3.5-9B/beam_num_beams_6/clarice_starling/subgraph_2_to_subgraph_3/101/rep_04/raw_row.json,658,,0,0.0,0.0,0.0,clarice_starling,subgraph_2_to_subgraph_3,beam
algo3,Qwen/Qwen3.5-9B,random-k,recall,runs/algo3/Qwen__Qwen3.5-9B/beam_num_beams_6/philip_marlowe/subgraph_2_to_subgraph_3/101/rep_04/raw_row.json,659,0.0,0,0.0,0.0,0.0,philip_marlowe,subgraph_2_to_subgraph_3,beam
algo3,Qwen/Qwen3.5-9B,random-k,recall,runs/algo3/Qwen__Qwen3.5-9B/beam_num_beams_6/philip_marlowe/subgraph_2_to_subgraph_3/101/rep_04/raw_row.json,659,1.0,0,0.0,0.0,0.0,philip_marlowe,subgraph_2_to_subgraph_3,beam
algo3,Qwen/Qwen3.5-9B,random-k,recall,runs/algo3/Qwen__Qwen3.5-9B/beam_num_beams_6/philip_marlowe/subgraph_2_to_subgraph_3/101/rep_04/raw_row.json,659,2.0,0,0.0,0.0,0.0,philip_marlowe,subgraph_2_to_subgraph_3,beam
algo3,Qwen/Qwen3.5-9B,random-k,recall,runs/algo3/Qwen__Qwen3.5-9B/beam_num_beams_6/philip_marlowe/subgraph_2_to_subgraph_3/101/rep_04/raw_row.json,659,3.0,0,0.0,0.0,0.0,philip_marlowe,subgraph_2_to_subgraph_3,beam
algo3,Qwen/Qwen3.5-9B,random-k,recall,runs/algo3/Qwen__Qwen3.5-9B/beam_num_beams_6/philip_marlowe/subgraph_2_to_subgraph_3/101/rep_04/raw_row.json,659,4.0,0,0.0,0.0,0.0,philip_marlowe,subgraph_2_to_subgraph_3,beam
algo3,Qwen/Qwen3.5-9B,wordnet-ontology-match,recall,runs/algo3/Qwen__Qwen3.5-9B/beam_num_beams_6/philip_marlowe/subgraph_2_to_subgraph_3/101/rep_04/raw_row.json,659,,0,0.0,0.0,0.0,philip_marlowe,subgraph_2_to_subgraph_3,beam
algo3,mistralai/Ministral-3-8B-Instruct-2512,random-k,recall,runs/algo3/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_6/babs_johnson/subgraph_2_to_subgraph_3/110/rep_00/raw_row.json,660,0.0,0,0.0,0.0,0.0,babs_johnson,subgraph_2_to_subgraph_3,beam
algo3,mistralai/Ministral-3-8B-Instruct-2512,random-k,recall,runs/algo3/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_6/babs_johnson/subgraph_2_to_subgraph_3/110/rep_00/raw_row.json,660,1.0,0,0.0,0.0,0.0,babs_johnson,subgraph_2_to_subgraph_3,beam
algo3,mistralai/Ministral-3-8B-Instruct-2512,random-k,recall,runs/algo3/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_6/babs_johnson/subgraph_2_to_subgraph_3/110/rep_00/raw_row.json,660,2.0,0,0.0,0.0,0.0,babs_johnson,subgraph_2_to_subgraph_3,beam
algo3,mistralai/Ministral-3-8B-Instruct-2512,random-k,recall,runs/algo3/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_6/babs_johnson/subgraph_2_to_subgraph_3/110/rep_00/raw_row.json,660,3.0,0,0.0,0.0,0.0,babs_johnson,subgraph_2_to_subgraph_3,beam
algo3,mistralai/Ministral-3-8B-Instruct-2512,random-k,recall,runs/algo3/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_6/babs_johnson/subgraph_2_to_subgraph_3/110/rep_00/raw_row.json,660,4.0,0,0.0,0.0,0.0,babs_johnson,subgraph_2_to_subgraph_3,beam
algo3,mistralai/Ministral-3-8B-Instruct-2512,wordnet-ontology-match,recall,runs/algo3/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_6/babs_johnson/subgraph_2_to_subgraph_3/110/rep_00/raw_row.json,660,,0,0.0,0.0,0.0,babs_johnson,subgraph_2_to_subgraph_3,beam
algo3,mistralai/Ministral-3-8B-Instruct-2512,random-k,recall,runs/algo3/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_6/clarice_starling/subgraph_2_to_subgraph_3/110/rep_00/raw_row.json,661,0.0,0,0.0,0.0,0.0,clarice_starling,subgraph_2_to_subgraph_3,beam
algo3,mistralai/Ministral-3-8B-Instruct-2512,random-k,recall,runs/algo3/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_6/clarice_starling/subgraph_2_to_subgraph_3/110/rep_00/raw_row.json,661,1.0,0,0.0,0.0,0.0,clarice_starling,subgraph_2_to_subgraph_3,beam
algo3,mistralai/Ministral-3-8B-Instruct-2512,random-k,recall,runs/algo3/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_6/clarice_starling/subgraph_2_to_subgraph_3/110/rep_00/raw_row.json,661,2.0,0,0.0,0.0,0.0,clarice_starling,subgraph_2_to_subgraph_3,beam
algo3,mistralai/Ministral-3-8B-Instruct-2512,random-k,recall,runs/algo3/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_6/clarice_starling/subgraph_2_to_subgraph_3/110/rep_00/raw_row.json,661,3.0,0,0.0,0.0,0.0,clarice_starling,subgraph_2_to_subgraph_3,beam
algo3,mistralai/Ministral-3-8B-Instruct-2512,random-k,recall,runs/algo3/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_6/clarice_starling/subgraph_2_to_subgraph_3/110/rep_00/raw_row.json,661,4.0,0,0.0,0.0,0.0,clarice_starling,subgraph_2_to_subgraph_3,beam
algo3,mistralai/Ministral-3-8B-Instruct-2512,wordnet-ontology-match,recall,runs/algo3/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_6/clarice_starling/subgraph_2_to_subgraph_3/110/rep_00/raw_row.json,661,,0,0.0,0.0,0.0,clarice_starling,subgraph_2_to_subgraph_3,beam
algo3,mistralai/Ministral-3-8B-Instruct-2512,random-k,recall,runs/algo3/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_6/philip_marlowe/subgraph_2_to_subgraph_3/110/rep_00/raw_row.json,662,0.0,77,1.0,1.0,0.0,philip_marlowe,subgraph_2_to_subgraph_3,beam
algo3,mistralai/Ministral-3-8B-Instruct-2512,random-k,recall,runs/algo3/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_6/philip_marlowe/subgraph_2_to_subgraph_3/110/rep_00/raw_row.json,662,1.0,77,1.0,1.0,0.0,philip_marlowe,subgraph_2_to_subgraph_3,beam
algo3,mistralai/Ministral-3-8B-Instruct-2512,random-k,recall,runs/algo3/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_6/philip_marlowe/subgraph_2_to_subgraph_3/110/rep_00/raw_row.json,662,2.0,77,1.0,1.0,0.0,philip_marlowe,subgraph_2_to_subgraph_3,beam
algo3,mistralai/Ministral-3-8B-Instruct-2512,random-k,recall,runs/algo3/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_6/philip_marlowe/subgraph_2_to_subgraph_3/110/rep_00/raw_row.json,662,3.0,77,1.0,1.0,0.0,philip_marlowe,subgraph_2_to_subgraph_3,beam
algo3,mistralai/Ministral-3-8B-Instruct-2512,random-k,recall,runs/algo3/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_6/philip_marlowe/subgraph_2_to_subgraph_3/110/rep_00/raw_row.json,662,4.0,77,1.0,1.0,0.0,philip_marlowe,subgraph_2_to_subgraph_3,beam
algo3,mistralai/Ministral-3-8B-Instruct-2512,wordnet-ontology-match,recall,runs/algo3/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_6/philip_marlowe/subgraph_2_to_subgraph_3/110/rep_00/raw_row.json,662,,77,1.0,1.0,0.0,philip_marlowe,subgraph_2_to_subgraph_3,beam
algo3,Qwen/Qwen3.5-9B,random-k,recall,runs/algo3/Qwen__Qwen3.5-9B/beam_num_beams_6/babs_johnson/subgraph_2_to_subgraph_3/110/rep_00/raw_row.json,663,0.0,0,0.0,0.0,0.0,babs_johnson,subgraph_2_to_subgraph_3,beam
algo3,Qwen/Qwen3.5-9B,random-k,recall,runs/algo3/Qwen__Qwen3.5-9B/beam_num_beams_6/babs_johnson/subgraph_2_to_subgraph_3/110/rep_00/raw_row.json,663,1.0,0,0.0,0.0,0.0,babs_johnson,subgraph_2_to_subgraph_3,beam
algo3,Qwen/Qwen3.5-9B,random-k,recall,runs/algo3/Qwen__Qwen3.5-9B/beam_num_beams_6/babs_johnson/subgraph_2_to_subgraph_3/110/rep_00/raw_row.json,663,2.0,0,0.0,0.0,0.0,babs_johnson,subgraph_2_to_subgraph_3,beam
algo3,Qwen/Qwen3.5-9B,random-k,recall,runs/algo3/Qwen__Qwen3.5-9B/beam_num_beams_6/babs_johnson/subgraph_2_to_subgraph_3/110/rep_00/raw_row.json,663,3.0,0,0.0,0.0,0.0,babs_johnson,subgraph_2_to_subgraph_3,beam
algo3,Qwen/Qwen3.5-9B,random-k,recall,runs/algo3/Qwen__Qwen3.5-9B/beam_num_beams_6/babs_johnson/subgraph_2_to_subgraph_3/110/rep_00/raw_row.json,663,4.0,0,0.0,0.0,0.0,babs_johnson,subgraph_2_to_subgraph_3,beam
algo3,Qwen/Qwen3.5-9B,wordnet-ontology-match,recall,runs/algo3/Qwen__Qwen3.5-9B/beam_num_beams_6/babs_johnson/subgraph_2_to_subgraph_3/110/rep_00/raw_row.json,663,,0,0.0,0.0,0.0,babs_johnson,subgraph_2_to_subgraph_3,beam
algo3,Qwen/Qwen3.5-9B,random-k,recall,runs/algo3/Qwen__Qwen3.5-9B/beam_num_beams_6/clarice_starling/subgraph_2_to_subgraph_3/110/rep_00/raw_row.json,664,0.0,0,0.0,0.0,0.0,clarice_starling,subgraph_2_to_subgraph_3,beam
algo3,Qwen/Qwen3.5-9B,random-k,recall,runs/algo3/Qwen__Qwen3.5-9B/beam_num_beams_6/clarice_starling/subgraph_2_to_subgraph_3/110/rep_00/raw_row.json,664,1.0,0,0.0,0.0,0.0,clarice_starling,subgraph_2_to_subgraph_3,beam
algo3,Qwen/Qwen3.5-9B,random-k,recall,runs/algo3/Qwen__Qwen3.5-9B/beam_num_beams_6/clarice_starling/subgraph_2_to_subgraph_3/110/rep_00/raw_row.json,664,2.0,0,0.0,0.0,0.0,clarice_starling,subgraph_2_to_subgraph_3,beam
algo3,Qwen/Qwen3.5-9B,random-k,recall,runs/algo3/Qwen__Qwen3.5-9B/beam_num_beams_6/clarice_starling/subgraph_2_to_subgraph_3/110/rep_00/raw_row.json,664,3.0,0,0.0,0.0,0.0,clarice_starling,subgraph_2_to_subgraph_3,beam
algo3,Qwen/Qwen3.5-9B,random-k,recall,runs/algo3/Qwen__Qwen3.5-9B/beam_num_beams_6/clarice_starling/subgraph_2_to_subgraph_3/110/rep_00/raw_row.json,664,4.0,0,0.0,0.0,0.0,clarice_starling,subgraph_2_to_subgraph_3,beam
algo3,Qwen/Qwen3.5-9B,wordnet-ontology-match,recall,runs/algo3/Qwen__Qwen3.5-9B/beam_num_beams_6/clarice_starling/subgraph_2_to_subgraph_3/110/rep_00/raw_row.json,664,,0,0.0,0.0,0.0,clarice_starling,subgraph_2_to_subgraph_3,beam
algo3,Qwen/Qwen3.5-9B,random-k,recall,runs/algo3/Qwen__Qwen3.5-9B/beam_num_beams_6/philip_marlowe/subgraph_2_to_subgraph_3/110/rep_00/raw_row.json,665,0.0,0,0.0,0.0,0.0,philip_marlowe,subgraph_2_to_subgraph_3,beam
algo3,Qwen/Qwen3.5-9B,random-k,recall,runs/algo3/Qwen__Qwen3.5-9B/beam_num_beams_6/philip_marlowe/subgraph_2_to_subgraph_3/110/rep_00/raw_row.json,665,1.0,0,0.0,0.0,0.0,philip_marlowe,subgraph_2_to_subgraph_3,beam
algo3,Qwen/Qwen3.5-9B,random-k,recall,runs/algo3/Qwen__Qwen3.5-9B/beam_num_beams_6/philip_marlowe/subgraph_2_to_subgraph_3/110/rep_00/raw_row.json,665,2.0,0,0.0,0.0,0.0,philip_marlowe,subgraph_2_to_subgraph_3,beam
algo3,Qwen/Qwen3.5-9B,random-k,recall,runs/algo3/Qwen__Qwen3.5-9B/beam_num_beams_6/philip_marlowe/subgraph_2_to_subgraph_3/110/rep_00/raw_row.json,665,3.0,0,0.0,0.0,0.0,philip_marlowe,subgraph_2_to_subgraph_3,beam
algo3,Qwen/Qwen3.5-9B,random-k,recall,runs/algo3/Qwen__Qwen3.5-9B/beam_num_beams_6/philip_marlowe/subgraph_2_to_subgraph_3/110/rep_00/raw_row.json,665,4.0,0,0.0,0.0,0.0,philip_marlowe,subgraph_2_to_subgraph_3,beam
algo3,Qwen/Qwen3.5-9B,wordnet-ontology-match,recall,runs/algo3/Qwen__Qwen3.5-9B/beam_num_beams_6/philip_marlowe/subgraph_2_to_subgraph_3/110/rep_00/raw_row.json,665,,0,0.0,0.0,0.0,philip_marlowe,subgraph_2_to_subgraph_3,beam
algo3,mistralai/Ministral-3-8B-Instruct-2512,random-k,recall,runs/algo3/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_6/babs_johnson/subgraph_2_to_subgraph_3/110/rep_01/raw_row.json,666,0.0,0,0.0,0.0,0.0,babs_johnson,subgraph_2_to_subgraph_3,beam
algo3,mistralai/Ministral-3-8B-Instruct-2512,random-k,recall,runs/algo3/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_6/babs_johnson/subgraph_2_to_subgraph_3/110/rep_01/raw_row.json,666,1.0,0,0.0,0.0,0.0,babs_johnson,subgraph_2_to_subgraph_3,beam
algo3,mistralai/Ministral-3-8B-Instruct-2512,random-k,recall,runs/algo3/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_6/babs_johnson/subgraph_2_to_subgraph_3/110/rep_01/raw_row.json,666,2.0,0,0.0,0.0,0.0,babs_johnson,subgraph_2_to_subgraph_3,beam
algo3,mistralai/Ministral-3-8B-Instruct-2512,random-k,recall,runs/algo3/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_6/babs_johnson/subgraph_2_to_subgraph_3/110/rep_01/raw_row.json,666,3.0,0,0.0,0.0,0.0,babs_johnson,subgraph_2_to_subgraph_3,beam
algo3,mistralai/Ministral-3-8B-Instruct-2512,random-k,recall,runs/algo3/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_6/babs_johnson/subgraph_2_to_subgraph_3/110/rep_01/raw_row.json,666,4.0,0,0.0,0.0,0.0,babs_johnson,subgraph_2_to_subgraph_3,beam
algo3,mistralai/Ministral-3-8B-Instruct-2512,wordnet-ontology-match,recall,runs/algo3/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_6/babs_johnson/subgraph_2_to_subgraph_3/110/rep_01/raw_row.json,666,,0,0.0,0.0,0.0,babs_johnson,subgraph_2_to_subgraph_3,beam
algo3,mistralai/Ministral-3-8B-Instruct-2512,random-k,recall,runs/algo3/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_6/clarice_starling/subgraph_2_to_subgraph_3/110/rep_01/raw_row.json,667,0.0,0,0.0,0.0,0.0,clarice_starling,subgraph_2_to_subgraph_3,beam
algo3,mistralai/Ministral-3-8B-Instruct-2512,random-k,recall,runs/algo3/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_6/clarice_starling/subgraph_2_to_subgraph_3/110/rep_01/raw_row.json,667,1.0,0,0.0,0.0,0.0,clarice_starling,subgraph_2_to_subgraph_3,beam
algo3,mistralai/Ministral-3-8B-Instruct-2512,random-k,recall,runs/algo3/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_6/clarice_starling/subgraph_2_to_subgraph_3/110/rep_01/raw_row.json,667,2.0,0,0.0,0.0,0.0,clarice_starling,subgraph_2_to_subgraph_3,beam
algo3,mistralai/Ministral-3-8B-Instruct-2512,random-k,recall,runs/algo3/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_6/clarice_starling/subgraph_2_to_subgraph_3/110/rep_01/raw_row.json,667,3.0,0,0.0,0.0,0.0,clarice_starling,subgraph_2_to_subgraph_3,beam
algo3,mistralai/Ministral-3-8B-Instruct-2512,random-k,recall,runs/algo3/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_6/clarice_starling/subgraph_2_to_subgraph_3/110/rep_01/raw_row.json,667,4.0,0,0.0,0.0,0.0,clarice_starling,subgraph_2_to_subgraph_3,beam
algo3,mistralai/Ministral-3-8B-Instruct-2512,wordnet-ontology-match,recall,runs/algo3/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_6/clarice_starling/subgraph_2_to_subgraph_3/110/rep_01/raw_row.json,667,,0,0.0,0.0,0.0,clarice_starling,subgraph_2_to_subgraph_3,beam
algo3,mistralai/Ministral-3-8B-Instruct-2512,random-k,recall,runs/algo3/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_6/philip_marlowe/subgraph_2_to_subgraph_3/110/rep_01/raw_row.json,668,0.0,77,1.0,1.0,0.0,philip_marlowe,subgraph_2_to_subgraph_3,beam
algo3,mistralai/Ministral-3-8B-Instruct-2512,random-k,recall,runs/algo3/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_6/philip_marlowe/subgraph_2_to_subgraph_3/110/rep_01/raw_row.json,668,1.0,77,1.0,1.0,0.0,philip_marlowe,subgraph_2_to_subgraph_3,beam
algo3,mistralai/Ministral-3-8B-Instruct-2512,random-k,recall,runs/algo3/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_6/philip_marlowe/subgraph_2_to_subgraph_3/110/rep_01/raw_row.json,668,2.0,77,1.0,1.0,0.0,philip_marlowe,subgraph_2_to_subgraph_3,beam
algo3,mistralai/Ministral-3-8B-Instruct-2512,random-k,recall,runs/algo3/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_6/philip_marlowe/subgraph_2_to_subgraph_3/110/rep_01/raw_row.json,668,3.0,77,1.0,1.0,0.0,philip_marlowe,subgraph_2_to_subgraph_3,beam
algo3,mistralai/Ministral-3-8B-Instruct-2512,random-k,recall,runs/algo3/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_6/philip_marlowe/subgraph_2_to_subgraph_3/110/rep_01/raw_row.json,668,4.0,77,1.0,1.0,0.0,philip_marlowe,subgraph_2_to_subgraph_3,beam
algo3,mistralai/Ministral-3-8B-Instruct-2512,wordnet-ontology-match,recall,runs/algo3/mistralai__Ministral-3-8B-Instruct-2512/beam_num_beams_6/philip_marlowe/subgraph_2_to_subgraph_3/110/rep_01/raw_row.json,668,,77,1.0,1.0,0.0,philip_marlowe,subgraph_2_to_subgraph_3,beam
algo3,Qwen/Qwen3.5-9B,random-k,recall,runs/algo3/Qwen__Qwen3.5-9B/beam_num_beams_6/babs_johnson/subgraph_2_to_subgraph_3/110/rep_01/raw_row.json,669,0.0,0,0.0,0.0,0.0,babs_johnson,subgraph_2_to_subgraph_3,beam
algo3,Qwen/Qwen3.5-9B,random-k,recall,runs/algo3/Qwen__Qwen3.5-9B/beam_num_beams_6/babs_johnson/subgraph_2_to_subgraph_3/110/rep_01/raw_row.json,669,1.0,0,0.0,0.0,0.0,babs_johnson,subgraph_2_to_subgraph_3,beam
algo3,Qwen/Qwen3.5-9B,random-k,recall,runs/algo3/Qwen__Qwen3.5-9B/beam_num_beams_6/babs_johnson/subgraph_2_to_subgraph_3/110/rep_01/raw_row.json,669,2.0,0,0.0,0.0,0.0,babs_johnson,subgraph_2_to_subgraph_3,beam
algo3,Qwen/Qwen3.5-9B,random-k,recall,runs/algo3/Qwen__Qwen3.5-9B/beam_num_beams_6/babs_johnson/subgraph_2_to_subgraph_3/110/rep_01/raw_row.json,669,3.0,0,0.0,0.0,0.0,babs_johnson,subgraph_2_to_subgraph_3,beam
algo3,Qwen/Qwen3.5-9B,random-k,recall,runs/algo3/Qwen__Qwen3.5-9B/beam_num_beams_6/babs_johnson/subgraph_2_to_subgraph_3/110/rep_01/raw_row.json,669,4.0,0,0.0,0.0,0.0,babs_johnson,subgraph_2_to_subgraph_3,beam
