algorithm,model,embedding_model,decoding_algorithm,condition_label,pair_name,condition_bits,replication,status,thinking_mode_supported,raw_row_path,result_edge_count,recall,avg_duration_seconds,avg_tokens_per_second,max_duration_seconds,max_tokens_per_second,response_trace_count,total_completion_tokens,total_prompt_tokens
algo3,Qwen/Qwen3.5-9B,Qwen/Qwen3-Embedding-0.6B,greedy,greedy,subgraph_2_to_subgraph_1,1011,4,finished,True,/workspace/results/hf-paper-batch-algo3-qwen-current/runs/algo3/Qwen__Qwen3.5-9B/greedy/subgraph_2_to_subgraph_1/1011/rep_04/raw_row.json,420,0.0,2.698679726190476,12.057907392857144,3.228224,13.685062,84,2747,33360
algo3,Qwen/Qwen3.5-9B,Qwen/Qwen3-Embedding-0.6B,beam,beam_num_beams_2,subgraph_2_to_subgraph_1,1011,4,finished,True,/workspace/results/hf-paper-batch-algo3-qwen-current/runs/algo3/Qwen__Qwen3.5-9B/beam_num_beams_2/subgraph_2_to_subgraph_1/1011/rep_04/raw_row.json,420,0.0,2.9877916785714285,11.005473523809524,3.818792,12.810915,84,2776,33361
algo3,Qwen/Qwen3.5-9B,Qwen/Qwen3-Embedding-0.6B,beam,beam_num_beams_6,subgraph_2_to_subgraph_1,1011,4,finished,True,/workspace/results/hf-paper-batch-algo3-qwen-current/runs/algo3/Qwen__Qwen3.5-9B/beam_num_beams_6/subgraph_2_to_subgraph_1/1011/rep_04/raw_row.json,420,0.0,3.506561285714286,9.345636976190477,4.165635,11.026443,84,2770,33365
algo3,Qwen/Qwen3.5-9B,Qwen/Qwen3-Embedding-0.6B,greedy,greedy,subgraph_2_to_subgraph_1,1100,0,finished,True,/workspace/results/hf-paper-batch-algo3-qwen-current/runs/algo3/Qwen__Qwen3.5-9B/greedy/subgraph_2_to_subgraph_1/1100/rep_00/raw_row.json,42,0.0,2.2623627857142856,10.137121857142857,2.561645,11.36965,14,323,6689
algo3,Qwen/Qwen3.5-9B,Qwen/Qwen3-Embedding-0.6B,beam,beam_num_beams_2,subgraph_2_to_subgraph_1,1100,0,finished,True,/workspace/results/hf-paper-batch-algo3-qwen-current/runs/algo3/Qwen__Qwen3.5-9B/beam_num_beams_2/subgraph_2_to_subgraph_1/1100/rep_00/raw_row.json,42,0.0,2.595264285714286,8.760742928571428,2.982506,10.228971,14,320,6689
algo3,Qwen/Qwen3.5-9B,Qwen/Qwen3-Embedding-0.6B,beam,beam_num_beams_6,subgraph_2_to_subgraph_1,1100,0,finished,True,/workspace/results/hf-paper-batch-algo3-qwen-current/runs/algo3/Qwen__Qwen3.5-9B/beam_num_beams_6/subgraph_2_to_subgraph_1/1100/rep_00/raw_row.json,42,0.0,3.0293484285714283,7.552532071428572,3.347512,8.88939,14,322,6689
algo3,Qwen/Qwen3.5-9B,Qwen/Qwen3-Embedding-0.6B,greedy,greedy,subgraph_2_to_subgraph_1,1100,1,finished,True,/workspace/results/hf-paper-batch-algo3-qwen-current/runs/algo3/Qwen__Qwen3.5-9B/greedy/subgraph_2_to_subgraph_1/1100/rep_01/raw_row.json,42,0.0,2.2368632142857146,10.2539145,2.58594,11.631889,14,323,6689
algo3,Qwen/Qwen3.5-9B,Qwen/Qwen3-Embedding-0.6B,beam,beam_num_beams_2,subgraph_2_to_subgraph_1,1100,1,finished,True,/workspace/results/hf-paper-batch-algo3-qwen-current/runs/algo3/Qwen__Qwen3.5-9B/beam_num_beams_2/subgraph_2_to_subgraph_1/1100/rep_01/raw_row.json,42,0.0,2.5976445000000004,8.751272642857142,2.892527,10.025837,14,320,6689
algo3,Qwen/Qwen3.5-9B,Qwen/Qwen3-Embedding-0.6B,beam,beam_num_beams_6,subgraph_2_to_subgraph_1,1100,1,finished,True,/workspace/results/hf-paper-batch-algo3-qwen-current/runs/algo3/Qwen__Qwen3.5-9B/beam_num_beams_6/subgraph_2_to_subgraph_1/1100/rep_01/raw_row.json,42,0.0,3.0512103571428573,7.498477642857144,3.415441,8.756681,14,322,6689
algo3,Qwen/Qwen3.5-9B,Qwen/Qwen3-Embedding-0.6B,greedy,greedy,subgraph_2_to_subgraph_1,1100,2,finished,True,/workspace/results/hf-paper-batch-algo3-qwen-current/runs/algo3/Qwen__Qwen3.5-9B/greedy/subgraph_2_to_subgraph_1/1100/rep_02/raw_row.json,42,0.0,2.4173164285714286,9.543731357142857,3.384404,11.071064,14,323,6689
algo3,Qwen/Qwen3.5-9B,Qwen/Qwen3-Embedding-0.6B,beam,beam_num_beams_2,subgraph_2_to_subgraph_1,1100,2,finished,True,/workspace/results/hf-paper-batch-algo3-qwen-current/runs/algo3/Qwen__Qwen3.5-9B/beam_num_beams_2/subgraph_2_to_subgraph_1/1100/rep_02/raw_row.json,42,0.0,2.5710797142857147,8.842523428571429,3.014897,9.754838,14,320,6689
algo3,Qwen/Qwen3.5-9B,Qwen/Qwen3-Embedding-0.6B,beam,beam_num_beams_6,subgraph_2_to_subgraph_1,1100,2,finished,True,/workspace/results/hf-paper-batch-algo3-qwen-current/runs/algo3/Qwen__Qwen3.5-9B/beam_num_beams_6/subgraph_2_to_subgraph_1/1100/rep_02/raw_row.json,42,0.0,3.0067867857142856,7.605404642857143,3.340042,8.878296,14,322,6689
algo3,Qwen/Qwen3.5-9B,Qwen/Qwen3-Embedding-0.6B,greedy,greedy,subgraph_2_to_subgraph_1,1100,3,finished,True,/workspace/results/hf-paper-batch-algo3-qwen-current/runs/algo3/Qwen__Qwen3.5-9B/greedy/subgraph_2_to_subgraph_1/1100/rep_03/raw_row.json,42,0.0,2.2118200714285714,10.36764142857143,2.493842,11.764943,14,323,6689
algo3,Qwen/Qwen3.5-9B,Qwen/Qwen3-Embedding-0.6B,beam,beam_num_beams_2,subgraph_2_to_subgraph_1,1100,3,finished,True,/workspace/results/hf-paper-batch-algo3-qwen-current/runs/algo3/Qwen__Qwen3.5-9B/beam_num_beams_2/subgraph_2_to_subgraph_1/1100/rep_03/raw_row.json,42,0.0,2.5644217857142855,8.867725928571428,2.95974,10.368854,14,320,6689
algo3,Qwen/Qwen3.5-9B,Qwen/Qwen3-Embedding-0.6B,beam,beam_num_beams_6,subgraph_2_to_subgraph_1,1100,3,finished,True,/workspace/results/hf-paper-batch-algo3-qwen-current/runs/algo3/Qwen__Qwen3.5-9B/beam_num_beams_6/subgraph_2_to_subgraph_1/1100/rep_03/raw_row.json,42,0.0,3.0078100714285716,7.608777285714287,3.398122,8.914356,14,322,6689
algo3,Qwen/Qwen3.5-9B,Qwen/Qwen3-Embedding-0.6B,greedy,greedy,subgraph_2_to_subgraph_1,1100,4,finished,True,/workspace/results/hf-paper-batch-algo3-qwen-current/runs/algo3/Qwen__Qwen3.5-9B/greedy/subgraph_2_to_subgraph_1/1100/rep_04/raw_row.json,42,0.0,2.2185764285714287,10.336100214285713,2.485977,11.739537,14,323,6689
algo3,Qwen/Qwen3.5-9B,Qwen/Qwen3-Embedding-0.6B,beam,beam_num_beams_2,subgraph_2_to_subgraph_1,1100,4,finished,True,/workspace/results/hf-paper-batch-algo3-qwen-current/runs/algo3/Qwen__Qwen3.5-9B/beam_num_beams_2/subgraph_2_to_subgraph_1/1100/rep_04/raw_row.json,42,0.0,2.560054,8.8822665,2.876928,10.278338,14,320,6689
algo3,Qwen/Qwen3.5-9B,Qwen/Qwen3-Embedding-0.6B,beam,beam_num_beams_6,subgraph_2_to_subgraph_1,1100,4,finished,True,/workspace/results/hf-paper-batch-algo3-qwen-current/runs/algo3/Qwen__Qwen3.5-9B/beam_num_beams_6/subgraph_2_to_subgraph_1/1100/rep_04/raw_row.json,42,0.0,3.007090857142857,7.609468,3.294869,8.817604,14,322,6689
algo3,Qwen/Qwen3.5-9B,Qwen/Qwen3-Embedding-0.6B,greedy,greedy,subgraph_2_to_subgraph_1,1101,0,finished,True,/workspace/results/hf-paper-batch-algo3-qwen-current/runs/algo3/Qwen__Qwen3.5-9B/greedy/subgraph_2_to_subgraph_1/1101/rep_00/raw_row.json,168,0.0,2.169090875,10.10352655357143,2.484226,11.753962,56,1232,26713
algo3,Qwen/Qwen3.5-9B,Qwen/Qwen3-Embedding-0.6B,beam,beam_num_beams_2,subgraph_2_to_subgraph_1,1101,0,finished,True,/workspace/results/hf-paper-batch-algo3-qwen-current/runs/algo3/Qwen__Qwen3.5-9B/beam_num_beams_2/subgraph_2_to_subgraph_1/1101/rep_00/raw_row.json,168,0.0,2.502237625,8.804462875,2.981784,10.346718,56,1238,26710
algo3,Qwen/Qwen3.5-9B,Qwen/Qwen3-Embedding-0.6B,beam,beam_num_beams_6,subgraph_2_to_subgraph_1,1101,0,finished,True,/workspace/results/hf-paper-batch-algo3-qwen-current/runs/algo3/Qwen__Qwen3.5-9B/beam_num_beams_6/subgraph_2_to_subgraph_1/1101/rep_00/raw_row.json,168,0.0,2.9813013035714286,7.482526107142857,3.44168,8.958693,56,1254,26712
algo3,Qwen/Qwen3.5-9B,Qwen/Qwen3-Embedding-0.6B,greedy,greedy,subgraph_2_to_subgraph_1,1101,1,finished,True,/workspace/results/hf-paper-batch-algo3-qwen-current/runs/algo3/Qwen__Qwen3.5-9B/greedy/subgraph_2_to_subgraph_1/1101/rep_01/raw_row.json,168,0.0,2.189811232142857,10.01381519642857,2.76652,11.499581,56,1232,26713
algo3,Qwen/Qwen3.5-9B,Qwen/Qwen3-Embedding-0.6B,beam,beam_num_beams_2,subgraph_2_to_subgraph_1,1101,1,finished,True,/workspace/results/hf-paper-batch-algo3-qwen-current/runs/algo3/Qwen__Qwen3.5-9B/beam_num_beams_2/subgraph_2_to_subgraph_1/1101/rep_01/raw_row.json,168,0.0,2.518129803571429,8.747418178571428,2.971019,10.42286,56,1238,26710
algo3,Qwen/Qwen3.5-9B,Qwen/Qwen3-Embedding-0.6B,beam,beam_num_beams_6,subgraph_2_to_subgraph_1,1101,1,finished,True,/workspace/results/hf-paper-batch-algo3-qwen-current/runs/algo3/Qwen__Qwen3.5-9B/beam_num_beams_6/subgraph_2_to_subgraph_1/1101/rep_01/raw_row.json,168,0.0,2.978679089285714,7.488669910714286,3.436116,8.794374,56,1254,26712
algo3,Qwen/Qwen3.5-9B,Qwen/Qwen3-Embedding-0.6B,greedy,greedy,subgraph_2_to_subgraph_1,1101,2,finished,True,/workspace/results/hf-paper-batch-algo3-qwen-current/runs/algo3/Qwen__Qwen3.5-9B/greedy/subgraph_2_to_subgraph_1/1101/rep_02/raw_row.json,168,0.0,2.185987321428571,10.026789910714283,2.54261,11.678967,56,1232,26713
algo3,Qwen/Qwen3.5-9B,Qwen/Qwen3-Embedding-0.6B,beam,beam_num_beams_2,subgraph_2_to_subgraph_1,1101,2,finished,True,/workspace/results/hf-paper-batch-algo3-qwen-current/runs/algo3/Qwen__Qwen3.5-9B/beam_num_beams_2/subgraph_2_to_subgraph_1/1101/rep_02/raw_row.json,168,0.0,2.6454113392857144,8.367328375,3.594,9.849589,56,1238,26710
algo3,Qwen/Qwen3.5-9B,Qwen/Qwen3-Embedding-0.6B,beam,beam_num_beams_6,subgraph_2_to_subgraph_1,1101,2,finished,True,/workspace/results/hf-paper-batch-algo3-qwen-current/runs/algo3/Qwen__Qwen3.5-9B/beam_num_beams_6/subgraph_2_to_subgraph_1/1101/rep_02/raw_row.json,168,0.0,3.178876910714286,7.0665939642857145,4.053875,8.771925,56,1254,26712
algo3,Qwen/Qwen3.5-9B,Qwen/Qwen3-Embedding-0.6B,greedy,greedy,subgraph_2_to_subgraph_1,1101,3,finished,True,/workspace/results/hf-paper-batch-algo3-qwen-current/runs/algo3/Qwen__Qwen3.5-9B/greedy/subgraph_2_to_subgraph_1/1101/rep_03/raw_row.json,168,0.0,2.1803363035714285,10.051540607142856,2.576548,11.612682,56,1232,26713
algo3,Qwen/Qwen3.5-9B,Qwen/Qwen3-Embedding-0.6B,beam,beam_num_beams_2,subgraph_2_to_subgraph_1,1101,3,finished,True,/workspace/results/hf-paper-batch-algo3-qwen-current/runs/algo3/Qwen__Qwen3.5-9B/beam_num_beams_2/subgraph_2_to_subgraph_1/1101/rep_03/raw_row.json,168,0.0,2.532095625,8.701990053571429,2.973912,10.310048,56,1238,26710
algo3,Qwen/Qwen3.5-9B,Qwen/Qwen3-Embedding-0.6B,beam,beam_num_beams_6,subgraph_2_to_subgraph_1,1101,3,finished,True,/workspace/results/hf-paper-batch-algo3-qwen-current/runs/algo3/Qwen__Qwen3.5-9B/beam_num_beams_6/subgraph_2_to_subgraph_1/1101/rep_03/raw_row.json,168,0.0,2.963532232142857,7.525996089285714,3.371705,8.86658,56,1254,26712
algo3,Qwen/Qwen3.5-9B,Qwen/Qwen3-Embedding-0.6B,greedy,greedy,subgraph_2_to_subgraph_1,1101,4,finished,True,/workspace/results/hf-paper-batch-algo3-qwen-current/runs/algo3/Qwen__Qwen3.5-9B/greedy/subgraph_2_to_subgraph_1/1101/rep_04/raw_row.json,168,0.0,2.1712914285714286,10.092868,2.530959,11.709868,56,1232,26713
algo3,Qwen/Qwen3.5-9B,Qwen/Qwen3-Embedding-0.6B,beam,beam_num_beams_2,subgraph_2_to_subgraph_1,1101,4,finished,True,/workspace/results/hf-paper-batch-algo3-qwen-current/runs/algo3/Qwen__Qwen3.5-9B/beam_num_beams_2/subgraph_2_to_subgraph_1/1101/rep_04/raw_row.json,168,0.0,2.521715053571429,8.737091017857143,2.977513,10.271261,56,1238,26710
algo3,Qwen/Qwen3.5-9B,Qwen/Qwen3-Embedding-0.6B,beam,beam_num_beams_6,subgraph_2_to_subgraph_1,1101,4,finished,True,/workspace/results/hf-paper-batch-algo3-qwen-current/runs/algo3/Qwen__Qwen3.5-9B/beam_num_beams_6/subgraph_2_to_subgraph_1/1101/rep_04/raw_row.json,168,0.0,2.9629825,7.526453696428571,3.401616,8.80449,56,1254,26712
algo3,Qwen/Qwen3.5-9B,Qwen/Qwen3-Embedding-0.6B,greedy,greedy,subgraph_2_to_subgraph_1,1110,0,finished,True,/workspace/results/hf-paper-batch-algo3-qwen-current/runs/algo3/Qwen__Qwen3.5-9B/greedy/subgraph_2_to_subgraph_1/1110/rep_00/raw_row.json,70,0.0,2.7876674285714285,11.887856428571428,3.432423,13.401611,14,467,7375
algo3,Qwen/Qwen3.5-9B,Qwen/Qwen3-Embedding-0.6B,beam,beam_num_beams_2,subgraph_2_to_subgraph_1,1110,0,finished,True,/workspace/results/hf-paper-batch-algo3-qwen-current/runs/algo3/Qwen__Qwen3.5-9B/beam_num_beams_2/subgraph_2_to_subgraph_1/1110/rep_00/raw_row.json,70,0.0,3.135324571428572,10.765305357142855,3.640258,12.361761,14,476,7375
algo3,Qwen/Qwen3.5-9B,Qwen/Qwen3-Embedding-0.6B,beam,beam_num_beams_6,subgraph_2_to_subgraph_1,1110,0,finished,True,/workspace/results/hf-paper-batch-algo3-qwen-current/runs/algo3/Qwen__Qwen3.5-9B/beam_num_beams_6/subgraph_2_to_subgraph_1/1110/rep_00/raw_row.json,70,0.0,3.565289357142857,9.030185285714284,4.311231,10.572025,14,452,7375
algo3,Qwen/Qwen3.5-9B,Qwen/Qwen3-Embedding-0.6B,greedy,greedy,subgraph_2_to_subgraph_1,1110,1,finished,True,/workspace/results/hf-paper-batch-algo3-qwen-current/runs/algo3/Qwen__Qwen3.5-9B/greedy/subgraph_2_to_subgraph_1/1110/rep_01/raw_row.json,70,0.0,2.7657059285714287,11.983697142857142,3.450665,13.330763,14,467,7375
algo3,Qwen/Qwen3.5-9B,Qwen/Qwen3-Embedding-0.6B,beam,beam_num_beams_2,subgraph_2_to_subgraph_1,1110,1,finished,True,/workspace/results/hf-paper-batch-algo3-qwen-current/runs/algo3/Qwen__Qwen3.5-9B/beam_num_beams_2/subgraph_2_to_subgraph_1/1110/rep_01/raw_row.json,70,0.0,3.1504202857142856,10.712625214285714,3.607265,12.474825,14,476,7375
algo3,Qwen/Qwen3.5-9B,Qwen/Qwen3-Embedding-0.6B,beam,beam_num_beams_6,subgraph_2_to_subgraph_1,1110,1,finished,True,/workspace/results/hf-paper-batch-algo3-qwen-current/runs/algo3/Qwen__Qwen3.5-9B/beam_num_beams_6/subgraph_2_to_subgraph_1/1110/rep_01/raw_row.json,70,0.0,3.579902214285714,8.995106285714286,4.313043,10.728141,14,452,7375
algo3,Qwen/Qwen3.5-9B,Qwen/Qwen3-Embedding-0.6B,greedy,greedy,subgraph_2_to_subgraph_1,1110,2,finished,True,/workspace/results/hf-paper-batch-algo3-qwen-current/runs/algo3/Qwen__Qwen3.5-9B/greedy/subgraph_2_to_subgraph_1/1110/rep_02/raw_row.json,70,0.0,2.7720521428571425,11.956363071428571,3.313473,13.882714,14,467,7375
algo3,Qwen/Qwen3.5-9B,Qwen/Qwen3-Embedding-0.6B,beam,beam_num_beams_2,subgraph_2_to_subgraph_1,1110,2,finished,True,/workspace/results/hf-paper-batch-algo3-qwen-current/runs/algo3/Qwen__Qwen3.5-9B/beam_num_beams_2/subgraph_2_to_subgraph_1/1110/rep_02/raw_row.json,70,0.0,3.145796285714286,10.730220357142857,3.607147,12.475232,14,476,7375
algo3,Qwen/Qwen3.5-9B,Qwen/Qwen3-Embedding-0.6B,beam,beam_num_beams_6,subgraph_2_to_subgraph_1,1110,2,finished,True,/workspace/results/hf-paper-batch-algo3-qwen-current/runs/algo3/Qwen__Qwen3.5-9B/beam_num_beams_6/subgraph_2_to_subgraph_1/1110/rep_02/raw_row.json,70,0.0,3.610010571428571,8.923162571428572,4.530686,10.409287,14,452,7375
algo3,Qwen/Qwen3.5-9B,Qwen/Qwen3-Embedding-0.6B,greedy,greedy,subgraph_2_to_subgraph_1,1110,3,finished,True,/workspace/results/hf-paper-batch-algo3-qwen-current/runs/algo3/Qwen__Qwen3.5-9B/greedy/subgraph_2_to_subgraph_1/1110/rep_03/raw_row.json,70,0.0,3.1078894285714287,10.777985142857144,3.845006,12.813486,14,467,7375
algo3,Qwen/Qwen3.5-9B,Qwen/Qwen3-Embedding-0.6B,beam,beam_num_beams_2,subgraph_2_to_subgraph_1,1110,3,finished,True,/workspace/results/hf-paper-batch-algo3-qwen-current/runs/algo3/Qwen__Qwen3.5-9B/beam_num_beams_2/subgraph_2_to_subgraph_1/1110/rep_03/raw_row.json,70,0.0,3.0869285714285715,10.9327485,3.605827,12.479799,14,476,7375
algo3,Qwen/Qwen3.5-9B,Qwen/Qwen3-Embedding-0.6B,beam,beam_num_beams_6,subgraph_2_to_subgraph_1,1110,3,finished,True,/workspace/results/hf-paper-batch-algo3-qwen-current/runs/algo3/Qwen__Qwen3.5-9B/beam_num_beams_6/subgraph_2_to_subgraph_1/1110/rep_03/raw_row.json,70,0.0,3.5313675714285715,9.112264142857144,4.217708,10.57162,14,452,7375
algo3,Qwen/Qwen3.5-9B,Qwen/Qwen3-Embedding-0.6B,greedy,greedy,subgraph_2_to_subgraph_1,1110,4,finished,True,/workspace/results/hf-paper-batch-algo3-qwen-current/runs/algo3/Qwen__Qwen3.5-9B/greedy/subgraph_2_to_subgraph_1/1110/rep_04/raw_row.json,70,0.0,2.767317642857143,11.972169785714286,3.346606,13.745269,14,467,7375
algo3,Qwen/Qwen3.5-9B,Qwen/Qwen3-Embedding-0.6B,beam,beam_num_beams_2,subgraph_2_to_subgraph_1,1110,4,finished,True,/workspace/results/hf-paper-batch-algo3-qwen-current/runs/algo3/Qwen__Qwen3.5-9B/beam_num_beams_2/subgraph_2_to_subgraph_1/1110/rep_04/raw_row.json,70,0.0,3.1083712857142856,10.859581714285714,3.659457,12.296906,14,476,7375
algo3,Qwen/Qwen3.5-9B,Qwen/Qwen3-Embedding-0.6B,beam,beam_num_beams_6,subgraph_2_to_subgraph_1,1110,4,finished,True,/workspace/results/hf-paper-batch-algo3-qwen-current/runs/algo3/Qwen__Qwen3.5-9B/beam_num_beams_6/subgraph_2_to_subgraph_1/1110/rep_04/raw_row.json,70,0.0,3.5497743571428573,9.067504071428573,4.199,10.845056,14,452,7375
algo3,Qwen/Qwen3.5-9B,Qwen/Qwen3-Embedding-0.6B,greedy,greedy,subgraph_2_to_subgraph_1,1111,0,finished,True,/workspace/results/hf-paper-batch-algo3-qwen-current/runs/algo3/Qwen__Qwen3.5-9B/greedy/subgraph_2_to_subgraph_1/1111/rep_00/raw_row.json,420,0.0,2.714741380952381,11.802513523809523,3.354714,13.745377,84,2705,44189
algo3,Qwen/Qwen3.5-9B,Qwen/Qwen3-Embedding-0.6B,beam,beam_num_beams_2,subgraph_2_to_subgraph_1,1111,0,finished,True,/workspace/results/hf-paper-batch-algo3-qwen-current/runs/algo3/Qwen__Qwen3.5-9B/beam_num_beams_2/subgraph_2_to_subgraph_1/1111/rep_00/raw_row.json,420,0.0,3.056407142857143,10.68723580952381,3.658536,12.392025,84,2759,44198
algo3,Qwen/Qwen3.5-9B,Qwen/Qwen3-Embedding-0.6B,beam,beam_num_beams_6,subgraph_2_to_subgraph_1,1111,0,finished,True,/workspace/results/hf-paper-batch-algo3-qwen-current/runs/algo3/Qwen__Qwen3.5-9B/beam_num_beams_6/subgraph_2_to_subgraph_1/1111/rep_00/raw_row.json,420,0.0,3.4612359761904763,9.031922678571428,4.14885,10.574262,84,2635,44174
algo3,Qwen/Qwen3.5-9B,Qwen/Qwen3-Embedding-0.6B,greedy,greedy,subgraph_2_to_subgraph_1,1111,1,finished,True,/workspace/results/hf-paper-batch-algo3-qwen-current/runs/algo3/Qwen__Qwen3.5-9B/greedy/subgraph_2_to_subgraph_1/1111/rep_01/raw_row.json,420,0.0,2.7174657142857144,11.79128542857143,3.360109,13.690032,84,2705,44189
algo3,Qwen/Qwen3.5-9B,Qwen/Qwen3-Embedding-0.6B,beam,beam_num_beams_2,subgraph_2_to_subgraph_1,1111,1,finished,True,/workspace/results/hf-paper-batch-algo3-qwen-current/runs/algo3/Qwen__Qwen3.5-9B/beam_num_beams_2/subgraph_2_to_subgraph_1/1111/rep_01/raw_row.json,420,0.0,3.062467952380952,10.666340404761904,3.656967,12.461018,84,2759,44198
algo3,Qwen/Qwen3.5-9B,Qwen/Qwen3-Embedding-0.6B,beam,beam_num_beams_6,subgraph_2_to_subgraph_1,1111,1,finished,True,/workspace/results/hf-paper-batch-algo3-qwen-current/runs/algo3/Qwen__Qwen3.5-9B/beam_num_beams_6/subgraph_2_to_subgraph_1/1111/rep_01/raw_row.json,420,0.0,3.4751545476190477,8.998567285714286,4.215726,10.576622,84,2635,44174
algo3,Qwen/Qwen3.5-9B,Qwen/Qwen3-Embedding-0.6B,greedy,greedy,subgraph_2_to_subgraph_1,1111,2,finished,True,/workspace/results/hf-paper-batch-algo3-qwen-current/runs/algo3/Qwen__Qwen3.5-9B/greedy/subgraph_2_to_subgraph_1/1111/rep_02/raw_row.json,420,0.0,2.708050261904762,11.832408011904764,3.295526,14.043213,84,2705,44189
algo3,Qwen/Qwen3.5-9B,Qwen/Qwen3-Embedding-0.6B,beam,beam_num_beams_2,subgraph_2_to_subgraph_1,1111,2,finished,True,/workspace/results/hf-paper-batch-algo3-qwen-current/runs/algo3/Qwen__Qwen3.5-9B/beam_num_beams_2/subgraph_2_to_subgraph_1/1111/rep_02/raw_row.json,420,0.0,3.08732469047619,10.602348178571429,4.251124,12.44376,84,2759,44198
algo3,Qwen/Qwen3.5-9B,Qwen/Qwen3-Embedding-0.6B,beam,beam_num_beams_6,subgraph_2_to_subgraph_1,1111,2,finished,True,/workspace/results/hf-paper-batch-algo3-qwen-current/runs/algo3/Qwen__Qwen3.5-9B/beam_num_beams_6/subgraph_2_to_subgraph_1/1111/rep_02/raw_row.json,420,0.0,3.463430285714286,9.027817738095235,4.096832,10.590066,84,2635,44174
algo3,Qwen/Qwen3.5-9B,Qwen/Qwen3-Embedding-0.6B,greedy,greedy,subgraph_2_to_subgraph_1,1111,3,finished,True,/workspace/results/hf-paper-batch-algo3-qwen-current/runs/algo3/Qwen__Qwen3.5-9B/greedy/subgraph_2_to_subgraph_1/1111/rep_03/raw_row.json,420,0.0,2.971201321428571,10.90505836904762,4.506721,13.457047,84,2705,44189
algo3,Qwen/Qwen3.5-9B,Qwen/Qwen3-Embedding-0.6B,beam,beam_num_beams_2,subgraph_2_to_subgraph_1,1111,3,finished,True,/workspace/results/hf-paper-batch-algo3-qwen-current/runs/algo3/Qwen__Qwen3.5-9B/beam_num_beams_2/subgraph_2_to_subgraph_1/1111/rep_03/raw_row.json,420,0.0,3.0837171785714284,10.593251023809524,3.667863,12.327848,84,2759,44198
algo3,Qwen/Qwen3.5-9B,Qwen/Qwen3-Embedding-0.6B,beam,beam_num_beams_6,subgraph_2_to_subgraph_1,1111,3,finished,True,/workspace/results/hf-paper-batch-algo3-qwen-current/runs/algo3/Qwen__Qwen3.5-9B/beam_num_beams_6/subgraph_2_to_subgraph_1/1111/rep_03/raw_row.json,420,0.0,3.5114375357142857,8.909645488095238,4.276484,10.531112,84,2635,44174
algo3,Qwen/Qwen3.5-9B,Qwen/Qwen3-Embedding-0.6B,greedy,greedy,subgraph_2_to_subgraph_1,1111,4,finished,True,/workspace/results/hf-paper-batch-algo3-qwen-current/runs/algo3/Qwen__Qwen3.5-9B/greedy/subgraph_2_to_subgraph_1/1111/rep_04/raw_row.json,420,0.0,2.7646705000000003,11.591103476190476,3.4559,13.513021,84,2705,44189
algo3,Qwen/Qwen3.5-9B,Qwen/Qwen3-Embedding-0.6B,beam,beam_num_beams_2,subgraph_2_to_subgraph_1,1111,4,finished,True,/workspace/results/hf-paper-batch-algo3-qwen-current/runs/algo3/Qwen__Qwen3.5-9B/beam_num_beams_2/subgraph_2_to_subgraph_1/1111/rep_04/raw_row.json,420,0.0,3.0852795357142857,10.588180285714284,3.678213,12.278678,84,2759,44198
algo3,Qwen/Qwen3.5-9B,Qwen/Qwen3-Embedding-0.6B,beam,beam_num_beams_6,subgraph_2_to_subgraph_1,1111,4,finished,True,/workspace/results/hf-paper-batch-algo3-qwen-current/runs/algo3/Qwen__Qwen3.5-9B/beam_num_beams_6/subgraph_2_to_subgraph_1/1111/rep_04/raw_row.json,420,0.0,3.5010459047619045,8.930926345238095,4.216237,10.623456,84,2635,44174
algo3,Qwen/Qwen3.5-9B,Qwen/Qwen3-Embedding-0.6B,greedy,greedy,subgraph_2_to_subgraph_3,0,0,finished,True,/workspace/results/hf-paper-batch-algo3-qwen-current/runs/algo3/Qwen__Qwen3.5-9B/greedy/subgraph_2_to_subgraph_3/0000/rep_00/raw_row.json,42,0.0,2.222801714285714,11.032428714285714,2.807813,13.236498,14,348,3007
algo3,Qwen/Qwen3.5-9B,Qwen/Qwen3-Embedding-0.6B,beam,beam_num_beams_2,subgraph_2_to_subgraph_3,0,0,finished,True,/workspace/results/hf-paper-batch-algo3-qwen-current/runs/algo3/Qwen__Qwen3.5-9B/beam_num_beams_2/subgraph_2_to_subgraph_3/0000/rep_00/raw_row.json,42,0.0,2.3073743571428573,10.515389642857144,2.893066,12.789202,14,344,3007
algo3,Qwen/Qwen3.5-9B,Qwen/Qwen3-Embedding-0.6B,beam,beam_num_beams_6,subgraph_2_to_subgraph_3,0,0,finished,True,/workspace/results/hf-paper-batch-algo3-qwen-current/runs/algo3/Qwen__Qwen3.5-9B/beam_num_beams_6/subgraph_2_to_subgraph_3/0000/rep_00/raw_row.json,42,0.0,2.8457375,8.5124995,3.439763,10.756555,14,344,3007
algo3,Qwen/Qwen3.5-9B,Qwen/Qwen3-Embedding-0.6B,greedy,greedy,subgraph_2_to_subgraph_3,0,1,finished,True,/workspace/results/hf-paper-batch-algo3-qwen-current/runs/algo3/Qwen__Qwen3.5-9B/greedy/subgraph_2_to_subgraph_3/0000/rep_01/raw_row.json,42,0.0,2.2067351428571427,11.108262857142858,2.762164,13.395293,14,348,3007
